Year,Country,Country Url,Region Code,Region,Rank Per Region,Overall Rank,Happiness Score,Happiness Status,GDP per capita,Family,Social Support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,alpha-2,alpha-3
2015,Armenia,https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_Armenia.svg,142,ASIA,Asia,127,4.3500,Amber,0.7682,0.7771,0.0000,0.7299,0.1985,0.0785,0.0390,AM,ARM
2015,Botswana,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_Botswana.svg,2,AFRICA,Africa,128,4.3320,Amber,0.9936,1.1046,0.0000,0.0478,0.4950,0.1046,0.1247,BW,BWA
2015,Myanmar,https://upload.wikimedia.org/wikipedia/commons/8/8c/Flag_of_Myanmar.svg,142,ASIA,Asia,129,4.3070,Amber,0.2711,0.7090,0.0000,0.4825,0.4402,0.7959,0.1903,MM,MMR
2015,Georgia,https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg,142,ASIA,Asia,130,4.2970,Amber,0.7419,0.3856,0.0000,0.7293,0.4058,0.0555,0.3833,GE,GEO
2015,Malawi,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Malawi.svg,2,AFRICA,Africa,131,4.2920,Amber,0.0160,0.4113,0.0000,0.2256,0.4305,0.3313,0.0698,MW,MWI
2015,Sri Lanka,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg,142,ASIA,Asia,132,4.2710,Amber,0.8352,1.0191,0.0000,0.7081,0.5373,0.4083,0.0918,LK,LKA
2015,Cameroon,https://upload.wikimedia.org/wikipedia/commons/4/4f/Flag_of_Cameroon.svg,2,AFRICA,Africa,133,4.2520,Amber,0.4225,0.8877,0.0000,0.2340,0.4931,0.2062,0.0579,CM,CMR
2015,Bulgaria,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Bulgaria.svg,150,EUROPE,Europe,134,4.2180,Amber,1.0122,1.1061,0.0000,0.7665,0.3059,0.1192,0.0087,BG,BGR
2015,Egypt,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Egypt.svg,2,AFRICA,Africa,135,4.1940,Amber,0.8818,0.7470,0.0000,0.6171,0.1729,0.1129,0.0632,EG,EGY
2015,Yemen,https://upload.wikimedia.org/wikipedia/commons/8/89/Flag_of_Yemen.svg,142,ASIA,Asia,136,4.0770,Amber,0.5465,0.6809,0.0000,0.4006,0.3557,0.0913,0.0785,YE,YEM
2015,Angola,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg,2,AFRICA,Africa,137,4.0330,Amber,0.7578,0.8604,0.0000,0.1668,0.1038,0.1234,0.0712,AO,AGO
2015,Mali,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg,2,AFRICA,Africa,138,3.9950,Amber,0.2607,1.0353,0.0000,0.2058,0.3886,0.1880,0.1235,ML,MLI
2015,Comoros,https://upload.wikimedia.org/wikipedia/commons/9/94/Flag_of_the_Comoros.svg,2,AFRICA,Africa,140,3.9560,Amber,0.2391,0.7927,0.0000,0.3631,0.2292,0.1744,0.1990,KM,COM
2015,Uganda,https://upload.wikimedia.org/wikipedia/commons/4/4e/Flag_of_Uganda.svg,2,AFRICA,Africa,141,3.9310,Amber,0.2110,1.1330,0.0000,0.3386,0.4573,0.2907,0.0727,UG,UGA
2015,Senegal,https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Senegal.svg,2,AFRICA,Africa,142,3.9040,Amber,0.3650,0.9762,0.0000,0.4354,0.3677,0.2084,0.1071,SN,SEN
2015,Gabon,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg,2,AFRICA,Africa,143,3.8960,Amber,1.0602,0.9053,0.0000,0.4337,0.3191,0.0682,0.1109,GA,GAB
2015,Niger,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Niger.svg,2,AFRICA,Africa,144,3.8450,Amber,0.0694,0.7726,0.0000,0.2971,0.4769,0.1939,0.1564,NE,NER
2015,Cambodia,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Cambodia.svg,142,ASIA,Asia,145,3.8190,Amber,0.4604,0.6274,0.0000,0.6111,0.6625,0.4036,0.0725,KH,KHM
2015,Tanzania,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg,2,AFRICA,Africa,146,3.7810,Amber,0.2852,1.0027,0.0000,0.3821,0.3288,0.3438,0.0575,TZ,TZA
2015,Madagascar,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Madagascar.svg,2,AFRICA,Africa,147,3.6810,Amber,0.2082,0.6680,0.0000,0.4672,0.1918,0.2133,0.0812,MG,MDG
2015,Central African Republic,https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_the_Central_African_Republic.svg,2,AFRICA,Africa,148,3.6780,Amber,0.0785,0.0000,0.0000,0.0670,0.4888,0.2384,0.0829,CF,CAF
2015,Chad,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Chad.svg,2,AFRICA,Africa,149,3.6670,Amber,0.3419,0.7606,0.0000,0.1501,0.2350,0.1839,0.0527,TD,TCD
2015,Guinea,https://upload.wikimedia.org/wikipedia/commons/e/ed/Flag_of_Guinea.svg,2,AFRICA,Africa,150,3.6560,Amber,0.1742,0.4647,0.0000,0.2401,0.3772,0.2866,0.1214,GN,GIN
2015,Ivory Coast,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg,,nan,,151,3.6550,Amber,0.4653,0.7712,0.0000,0.1519,0.4687,0.2016,0.1792,,
2015,Burkina Faso,https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Burkina_Faso.svg,2,AFRICA,Africa,152,3.5870,Amber,0.2581,0.8519,0.0000,0.2712,0.3949,0.2175,0.1283,BF,BFA
2015,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Afghanistan.svg,142,ASIA,Asia,153,3.5750,Amber,0.3198,0.3029,0.0000,0.3034,0.2341,0.3651,0.0972,AF,AFG
2015,Rwanda,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Rwanda.svg,2,AFRICA,Africa,154,3.4650,Amber,0.2221,0.7737,0.0000,0.4286,0.5920,0.2263,0.5519,RW,RWA
2015,Benin,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Benin.svg,2,AFRICA,Africa,155,3.3400,Amber,0.2867,0.3539,0.0000,0.3191,0.4845,0.1826,0.0801,BJ,BEN
2015,Syria,https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Syria.svg,142,ASIA,Asia,156,3.0060,Amber,0.6632,0.4749,0.0000,0.7219,0.1568,0.4718,0.1891,SY,SYR
2015,Burundi,https://upload.wikimedia.org/wikipedia/commons/5/50/Flag_of_Burundi.svg,2,AFRICA,Africa,157,2.9050,Amber,0.0153,0.4159,0.0000,0.2240,0.1185,0.1973,0.1006,BI,BDI
2015,Togo,https://upload.wikimedia.org/wikipedia/commons/6/68/Flag_of_Togo.svg,2,AFRICA,Africa,158,2.8390,Amber,0.2087,0.1399,0.0000,0.2844,0.3645,0.1668,0.1073,TG,TGO
2016,Denmark,https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg,150,EUROPE,Europe,1,7.5260,Green,1.4418,1.1637,0.0000,0.7950,0.5794,0.3617,0.4445,DK,DNK
2016,Switzerland,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg,150,EUROPE,Europe,2,7.5090,Green,1.5273,1.1452,0.0000,0.8630,0.5856,0.2808,0.4120,CH,CHE
2016,Iceland,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Iceland.svg,150,EUROPE,Europe,3,7.5010,Green,1.4267,1.1833,0.0000,0.8673,0.5662,0.4768,0.1497,IS,ISL
2016,Norway,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Norway.svg,150,EUROPE,Europe,4,7.4980,Green,1.5774,1.1269,0.0000,0.7958,0.5961,0.3790,0.3578,NO,NOR
2016,Finland,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg,150,EUROPE,Europe,5,7.4130,Green,1.4060,1.1346,0.0000,0.8109,0.5710,0.2549,0.4100,FI,FIN
2016,Canada,https://upload.wikimedia.org/wikipedia/en/c/cf/Flag_of_Canada.svg,19,AMERICAS,Americas,6,7.4040,Green,1.4402,1.0961,0.0000,0.8276,0.5737,0.4483,0.3133,CA,CAN
2016,Netherlands,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,150,EUROPE,Europe,7,7.3390,Green,1.4647,1.0291,0.0000,0.8123,0.5521,0.4742,0.2993,NL,NLD
2016,New Zealand,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg,9,OCEANIA,Oceania,8,7.3340,Green,1.3607,1.1728,0.0000,0.8310,0.5815,0.4940,0.4190,NZ,NZL
2016,Australia,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Australia_%28converted%29.svg,9,OCEANIA,Oceania,9,7.3130,Green,1.4444,1.1048,0.0000,0.8512,0.5684,0.4741,0.3233,AU,AUS
2016,Sweden,https://upload.wikimedia.org/wikipedia/en/4/4c/Flag_of_Sweden.svg,150,EUROPE,Europe,10,7.2910,Green,1.4518,1.0876,0.0000,0.8312,0.5822,0.3825,0.4087,SE,SWE
2016,Israel,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Israel.svg,142,ASIA,Asia,11,7.2670,Green,1.3377,0.9954,0.0000,0.8492,0.3643,0.3229,0.0873,IL,ISR
2016,Austria,https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg,150,EUROPE,Europe,12,7.1190,Green,1.4504,1.0838,0.0000,0.8056,0.5435,0.3286,0.2135,AT,AUT
2016,United States,https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg,19,AMERICAS,Americas,13,7.1040,Green,1.5080,1.0478,0.0000,0.7790,0.4816,0.4108,0.1487,US,USA
2016,Costa Rica,https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Costa_Rica.svg,19,AMERICAS,Americas,14,7.0870,Green,1.0688,1.0215,0.0000,0.7615,0.5523,0.2255,0.1055,CR,CRI
2016,Puerto Rico,,19,AMERICAS,Americas,15,7.0390,Green,1.3594,1.0811,0.0000,0.7776,0.4682,0.2220,0.1227,PR,PRI
2016,Germany,https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg,150,EUROPE,Europe,16,6.9940,Green,1.4479,1.0977,0.0000,0.8149,0.5347,0.3045,0.2855,DE,DEU
2016,Brazil,https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg,19,AMERICAS,Americas,17,6.9520,Green,1.0875,1.0394,0.0000,0.6141,0.4042,0.1578,0.1417,BR,BRA
2016,Belgium,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg,150,EUROPE,Europe,18,6.9290,Green,1.4254,1.0525,0.0000,0.8196,0.5135,0.2424,0.2625,BE,BEL
2016,Ireland,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg,150,EUROPE,Europe,19,6.9070,Green,1.4834,1.1616,0.0000,0.8145,0.5401,0.4496,0.2975,IE,IRL
2016,Luxembourg,https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Luxembourg.svg,150,EUROPE,Europe,20,6.8710,Green,1.6975,1.0400,0.0000,0.8454,0.5487,0.2757,0.3533,LU,LUX
2016,Mexico,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg,19,AMERICAS,Americas,21,6.7780,Green,1.1151,0.7146,0.0000,0.7114,0.3771,0.1173,0.1835,MX,MEX
2016,Singapore,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg,142,ASIA,Asia,22,6.7390,Green,1.6456,0.8676,0.0000,0.9472,0.4877,0.3271,0.4699,SG,SGP
2016,United Kingdom,https://upload.wikimedia.org/wikipedia/en/a/ae/Flag_of_the_United_Kingdom.svg,150,EUROPE,Europe,23,6.7250,Green,1.4028,1.0867,0.0000,0.8099,0.5004,0.5016,0.2740,GB,GBR
2016,Chile,https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg,19,AMERICAS,Americas,24,6.7050,Green,1.2167,0.9059,0.0000,0.8188,0.3779,0.3160,0.1145,CL,CHL
2016,Panama,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg,19,AMERICAS,Americas,25,6.7010,Green,1.1831,0.9891,0.0000,0.7084,0.4893,0.2418,0.0842,PA,PAN
2016,Argentina,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg,19,AMERICAS,Americas,26,6.6500,Green,1.1514,1.0661,0.0000,0.6971,0.4228,0.1099,0.0730,AR,ARG
2016,Czech Republic,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg,150,EUROPE,Europe,27,6.5960,Green,1.3092,1.0079,0.0000,0.7638,0.4142,0.0993,0.0399,CZ,CZE
2016,United Arab Emirates,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg,142,ASIA,Asia,28,6.5730,Green,1.5735,0.8711,0.0000,0.7299,0.5622,0.2659,0.3556,AE,ARE
2016,Uruguay,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg,19,AMERICAS,Americas,29,6.5450,Green,1.1816,1.0314,0.0000,0.7218,0.5439,0.1806,0.2139,UY,URY
2016,Malta,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg,150,EUROPE,Europe,30,6.4880,Green,1.3078,1.0988,0.0000,0.8032,0.5499,0.5624,0.1755,MT,MLT
2016,Colombia,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg,19,AMERICAS,Americas,31,6.4810,Green,1.0303,1.0217,0.0000,0.5966,0.4474,0.1563,0.0540,CO,COL
2016,France,https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg,150,EUROPE,Europe,32,6.4780,Green,1.3949,1.0051,0.0000,0.8379,0.4656,0.1216,0.1781,FR,FRA
2016,Thailand,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_Thailand.svg,142,ASIA,Asia,33,6.4740,Green,1.0893,1.0448,0.0000,0.6492,0.4955,0.5870,0.0283,TH,THA
2016,Saudi Arabia,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg,142,ASIA,Asia,34,6.3790,Green,1.4895,0.8483,0.0000,0.5927,0.3790,0.1546,0.3001,SA,SAU
2016,Taiwan,,142,ASIA,Asia,34,6.3790,Green,1.3973,0.9262,0.0000,0.7956,0.3238,0.2550,0.0663,TW,TWN
2016,Qatar,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg,142,ASIA,Asia,36,6.3750,Green,1.8243,0.8796,0.0000,0.7172,0.5668,0.3239,0.4805,QA,QAT
2016,Spain,https://upload.wikimedia.org/wikipedia/en/9/9a/Flag_of_Spain.svg,150,EUROPE,Europe,37,6.3610,Green,1.3425,1.1295,0.0000,0.8790,0.3755,0.1767,0.0614,ES,ESP
2016,Algeria,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Algeria.svg,2,AFRICA,Africa,38,6.3550,Green,1.0527,0.8331,0.0000,0.6180,0.2101,0.0704,0.1616,DZ,DZA
2016,Guatemala,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Guatemala.svg,19,AMERICAS,Americas,39,6.3240,Green,0.8345,0.8712,0.0000,0.5404,0.5038,0.2881,0.0870,GT,GTM
2016,Suriname,https://upload.wikimedia.org/wikipedia/commons/6/60/Flag_of_Suriname.svg,19,AMERICAS,Americas,40,6.2690,Green,1.0969,0.7787,0.0000,0.5093,0.5223,0.1666,0.1269,SR,SUR
2016,Kuwait,https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_of_Kuwait.svg,142,ASIA,Asia,41,6.2390,Green,1.6171,0.8776,0.0000,0.6357,0.4317,0.1596,0.2367,KW,KWT
2016,Bahrain,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Bahrain.svg,142,ASIA,Asia,42,6.2180,Green,1.4402,0.9440,0.0000,0.6570,0.4738,0.1715,0.2577,BH,BHR
2016,Trinidad and Tobago,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Trinidad_and_Tobago.svg,19,AMERICAS,Americas,43,6.1680,Green,1.3257,0.9857,0.0000,0.5261,0.4845,0.3194,0.0124,TT,TTO
2016,Venezuela,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Venezuela.svg,19,AMERICAS,Americas,44,6.0840,Green,1.1337,1.0330,0.0000,0.6190,0.1985,0.0425,0.0830,VE,VEN
2016,Slovakia,https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Slovakia.svg,150,EUROPE,Europe,45,6.0780,Green,1.2797,1.0827,0.0000,0.7037,0.2339,0.1384,0.0295,SK,SVK
2016,El Salvador,https://upload.wikimedia.org/wikipedia/commons/3/34/Flag_of_El_Salvador.svg,19,AMERICAS,Americas,46,6.0680,Green,0.8737,0.8097,0.0000,0.5960,0.3727,0.0888,0.1061,SV,SLV
2016,Malaysia,https://upload.wikimedia.org/wikipedia/commons/6/66/Flag_of_Malaysia.svg,142,ASIA,Asia,47,6.0050,Green,1.2514,0.8802,0.0000,0.6237,0.3903,0.4147,0.0908,MY,MYS
2016,Nicaragua,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Nicaragua.svg,19,AMERICAS,Americas,48,5.9920,Green,0.6938,0.8952,0.0000,0.6521,0.4658,0.2977,0.1629,NI,NIC
2016,Uzbekistan,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Uzbekistan.svg,142,ASIA,Asia,49,5.9870,Green,0.7359,1.1681,0.0000,0.5016,0.6085,0.3433,0.2833,UZ,UZB
2016,Italy,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg,150,EUROPE,Europe,50,5.9770,Green,1.3550,1.0417,0.0000,0.8510,0.1883,0.1668,0.0256,IT,ITA
2016,Ecuador,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Ecuador.svg,19,AMERICAS,Americas,51,5.9760,Green,0.9731,0.8597,0.0000,0.6861,0.4027,0.1007,0.1804,EC,ECU
2016,Belize,https://upload.wikimedia.org/wikipedia/commons/e/e7/Flag_of_Belize.svg,19,AMERICAS,Americas,52,5.9560,Green,0.8762,0.6865,0.0000,0.4557,0.5123,0.2368,0.1077,BZ,BLZ
2016,Japan,https://upload.wikimedia.org/wikipedia/en/9/9e/Flag_of_Japan.svg,142,ASIA,Asia,53,5.9210,Green,1.3801,1.0605,0.0000,0.9149,0.4676,0.1022,0.1898,JP,JPN
2016,Kazakhstan,https://upload.wikimedia.org/wikipedia/commons/d/d3/Flag_of_Kazakhstan.svg,142,ASIA,Asia,54,5.9190,Green,1.2294,0.9554,0.0000,0.5739,0.4052,0.1501,0.1113,KZ,KAZ
2016,Moldova,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Moldova.svg,150,EUROPE,Europe,55,5.8970,Green,0.6918,0.8313,0.0000,0.5231,0.2520,0.2000,0.0190,MD,MDA
2016,Russia,https://upload.wikimedia.org/wikipedia/en/f/f3/Flag_of_Russia.svg,150,EUROPE,Europe,56,5.8560,Green,1.2323,1.0526,0.0000,0.5899,0.3268,0.0274,0.0359,RU,RUS
2016,Poland,https://upload.wikimedia.org/wikipedia/en/1/12/Flag_of_Poland.svg,150,EUROPE,Europe,57,5.8350,Green,1.2458,1.0469,0.0000,0.6906,0.4519,0.1444,0.0550,PL,POL
2016,South Korea,https://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_South_Korea.svg,142,ASIA,Asia,57,5.8350,Green,1.3595,0.7219,0.0000,0.8864,0.2517,0.1882,0.0772,KP,PRK
2016,Bolivia,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Bolivia.svg,19,AMERICAS,Americas,59,5.8220,Green,0.7942,0.8378,0.0000,0.4697,0.5096,0.2170,0.0775,BO,BOL
2016,Lithuania,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Lithuania.svg,150,EUROPE,Europe,60,5.8130,Green,1.2692,1.0641,0.0000,0.6467,0.1893,0.0203,0.0182,LT,LTU
2016,Belarus,https://upload.wikimedia.org/wikipedia/commons/8/85/Flag_of_Belarus.svg,150,EUROPE,Europe,61,5.8020,Green,1.1306,1.0499,0.0000,0.6310,0.2909,0.1394,0.1746,BY,BLR
2016,Slovenia,https://upload.wikimedia.org/wikipedia/commons/f/f0/Flag_of_Slovenia.svg,150,EUROPE,Europe,63,5.7680,Green,1.2995,1.0561,0.0000,0.7915,0.5316,0.2574,0.0364,SI,SVN
2016,Peru,https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Peru.svg,19,AMERICAS,Americas,64,5.7430,Green,0.9960,0.8125,0.0000,0.6299,0.3750,0.1453,0.0529,PE,PER
2016,Turkmenistan,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Turkmenistan.svg,142,ASIA,Asia,65,5.6580,Green,1.0802,1.0382,0.0000,0.4401,0.3741,0.2257,0.2847,TM,TKM
2016,Mauritius,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Mauritius.svg,2,AFRICA,Africa,66,5.6480,Green,1.1437,0.7570,0.0000,0.6619,0.4615,0.3695,0.0520,MU,MUS
2016,Libya,https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Libya.svg,2,AFRICA,Africa,67,5.6150,Green,1.0669,0.9508,0.0000,0.5230,0.4067,0.1709,0.1034,LY,LBY
2016,Latvia,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Latvia.svg,150,EUROPE,Europe,68,5.5600,Amber,1.2179,0.9503,0.0000,0.6395,0.2800,0.1744,0.0889,LV,LVA
2016,Cyprus,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Cyprus.svg,142,ASIA,Asia,69,5.5460,Amber,1.3186,0.7070,0.0000,0.8488,0.2951,0.2791,0.0523,CY,CYP
2016,Paraguay,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Paraguay.svg,19,AMERICAS,Americas,70,5.5380,Amber,0.8937,1.1111,0.0000,0.5829,0.4623,0.2530,0.0740,PY,PRY
2016,Romania,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg,150,EUROPE,Europe,71,5.5280,Amber,1.1697,0.7280,0.0000,0.6760,0.3671,0.1289,0.0068,RO,ROU
2016,Estonia,https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_of_Estonia.svg,150,EUROPE,Europe,72,5.5170,Amber,1.2796,1.0516,0.0000,0.6810,0.4151,0.0842,0.1852,EE,EST
2016,Jamaica,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg,19,AMERICAS,Americas,73,5.5100,Amber,0.8933,0.9637,0.0000,0.5947,0.4360,0.2225,0.0429,JM,JAM
2016,Croatia,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Croatia.svg,150,EUROPE,Europe,74,5.4880,Amber,1.1865,0.6081,0.0000,0.7052,0.2391,0.1843,0.0400,HR,HRV
2016,Hong Kong,,142,ASIA,Asia,75,5.4580,Amber,1.5107,0.8702,0.0000,0.9528,0.4808,0.4010,0.3165,HK,HKG
2016,Somalia,https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Somalia.svg,2,AFRICA,Africa,76,5.4400,Amber,0.0000,0.3361,0.0000,0.1147,0.5678,0.2722,0.3118,SO,SOM
2016,Kosovo,https://upload.wikimedia.org/wikipedia/commons/1/1f/Flag_of_Kosovo.svg,,nan,,77,5.4010,Amber,0.9014,0.6606,0.0000,0.5400,0.1440,0.2799,0.0655,,
2016,Turkey,https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Turkey.svg,142,ASIA,Asia,78,5.3890,Amber,1.1649,0.8772,0.0000,0.6472,0.2389,0.0471,0.1235,TR,TUR
2016,Indonesia,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg,142,ASIA,Asia,79,5.3140,Amber,0.9510,0.8762,0.0000,0.4937,0.3924,0.5652,0.0032,ID,IDN
2016,Jordan,https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Jordan.svg,142,ASIA,Asia,80,5.3030,Amber,0.9967,0.8622,0.0000,0.6071,0.3602,0.1426,0.1330,JO,JOR
2016,Azerbaijan,https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Azerbaijan.svg,142,ASIA,Asia,81,5.2910,Amber,1.1237,0.7604,0.0000,0.5450,0.3533,0.0564,0.1791,AZ,AZE
2016,Philippines,https://upload.wikimedia.org/wikipedia/commons/9/99/Flag_of_the_Philippines.svg,142,ASIA,Asia,82,5.2790,Amber,0.8122,0.8788,0.0000,0.4704,0.5485,0.2167,0.1176,PH,PHL
2016,China,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_the_People%27s_Republic_of_China.svg,142,ASIA,Asia,83,5.2450,Amber,1.0278,0.7938,0.0000,0.7356,0.4401,0.0496,0.0274,CN,CHN
2016,Bhutan,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg,142,ASIA,Asia,84,5.1960,Amber,0.8527,0.9084,0.0000,0.4976,0.4607,0.4855,0.1616,BT,BTN
2016,Kyrgyzstan,https://upload.wikimedia.org/wikipedia/commons/c/c7/Flag_of_Kyrgyzstan.svg,142,ASIA,Asia,85,5.1850,Amber,0.5604,0.9543,0.0000,0.5545,0.4021,0.3843,0.0476,KG,KGZ
2016,Serbia,https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Serbia.svg,150,EUROPE,Europe,86,5.1770,Amber,1.0344,0.8133,0.0000,0.6458,0.1572,0.2074,0.0434,RS,SRB
2016,Bosnia and Herzegovina,https://upload.wikimedia.org/wikipedia/commons/b/bf/Flag_of_Bosnia_and_Herzegovina.svg,,nan,,87,5.1630,Amber,0.9338,0.6437,0.0000,0.7077,0.0951,0.2989,0.0000,,
2016,Montenegro,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Montenegro.svg,150,EUROPE,Europe,88,5.1610,Amber,1.0784,0.7417,0.0000,0.6353,0.1511,0.1719,0.1272,ME,MNE
2016,Dominican Republic,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_the_Dominican_Republic.svg,19,AMERICAS,Americas,89,5.1550,Amber,1.0279,0.9950,0.0000,0.5767,0.5226,0.2129,0.1237,DO,DOM
2016,Morocco,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Morocco.svg,2,AFRICA,Africa,90,5.1510,Amber,0.8406,0.3860,0.0000,0.5947,0.2565,0.0405,0.0840,MA,MAR
2016,Hungary,https://upload.wikimedia.org/wikipedia/commons/c/c1/Flag_of_Hungary.svg,150,EUROPE,Europe,91,5.1450,Amber,1.2414,0.9316,0.0000,0.6761,0.1977,0.0990,0.0447,HU,HUN
2016,Pakistan,https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Pakistan.svg,142,ASIA,Asia,92,5.1320,Amber,0.6882,0.2614,0.0000,0.4031,0.1462,0.3119,0.1388,PK,PAK
